Date,AKBNK.IS,BIMAS.IS,EKGYO.IS,EREGL.IS,FROTO.IS,GARAN.IS,MGROS.IS,SISE.IS,THYAO.IS,TOASO.IS
2017-06-12,0.3313907870580458,0.4410607219260566,-0.27475261340606894,0.5353889806439066,-0.10777499513235064,0.32603755936892853,0.5009651428789872,0.5447131834910183,0.14854604584163567,-0.0055748126701590794
2017-06-13,0.34541564071430353,0.4492215649553869,-0.2925453156652853,0.5347999661692519,-0.0856165424331912,0.32569759951499055,0.5023503799523803,0.5370490453861618,0.1216477688850437,0.0019798925209581486
2017-06-14,0.3479968542512082,0.4676311196266544,-0.29090065252340214,0.5052742201782382,-0.0835249125301589,0.3344856761096021,0.48796701100906154,0.5375313818054004,0.13244019690584685,0.0010991051675495744
2017-06-15,0.3396566001968243,0.4739089428592689,-0.29126900786380716,0.4946255554060312,-0.07289401397064388,0.32933635018999907,0.5029163545384573,0.5235384767411133,0.11862093468491275,0.02155980721784434
2017-06-16,0.34660638042233716,0.4679145081640852,-0.28408793020567746,0.4828455348996428,-0.07617122050137057,0.3306037590445108,0.5122871524925252,0.5235362194927702,0.12411411754770008,0.012351478643476799
2017-06-19,0.0760210999628389,0.4021445939679219,-0.5536083167518826,0.40880038985180994,-0.135078883131483,0.04523737054623095,0.4969726042846198,0.45055852487904086,0.08618615559518616,-0.03723353920428285
2017-06-20,0.07502744162068681,0.4004674126410302,-0.5561946223439911,0.40631720447557357,-0.11891111843515387,0.05445025660283492,0.4787576305346011,0.4494743197372155,0.09459198682990955,-0.043980511662706556
2017-06-21,0.07318783299111853,0.39765689986364805,-0.5528859823677057,0.42773216673543135,-0.12580684423562327,0.053676118564228936,0.45330928212419613,0.4293682390563245,0.12260366564505365,-0.038841378376672064
2017-06-22,0.36188845854135876,0.4307611669570704,-0.2713237895670503,0.5100069736382626,-0.08130892876542281,0.3455118442789543,0.4758376433577284,0.49341123600602077,0.1703874017245191,0.0048279938285586965
2017-06-23,0.30113053485006097,0.30417765471604663,-0.2879482524982336,0.3135837886512694,0.20191967858965137,0.2848888406010247,0.3610510587139733,0.28911412116561974,0.46592909386346143,0.28615348134712615
2017-06-28,0.05774022682564861,0.3638876658141894,-0.5064190620442617,0.47218893887695473,-0.14035215838551365,0.05391079717206765,0.4292671667990797,0.40265399678689706,0.15706636273712665,-0.04994393458218832
2017-06-29,0.05416115743004729,0.3735480875219062,-0.5126676409790016,0.4925935294368419,-0.12447950325497159,0.05178206497734589,0.42499303037627,0.39520015080352233,0.14203868860149754,-0.057169564913457926
2017-06-30,0.0490807730695591,0.37608252502566347,-0.4991194467204021,0.4838751233219737,-0.1420371211471302,0.04254458744177669,0.43200671368814075,0.3997659905768361,0.15421006708488,-0.05640921234129753
2017-07-03,0.05060189651589131,0.3714607785172897,-0.5082326822557601,0.48278623673715765,-0.14300719569091241,0.044743701373058664,0.4266761229796883,0.4146813617532045,0.15371301714999025,-0.05342323707960778
2017-07-04,0.05604912507033538,0.3746221955588172,-0.5046076486995832,0.47259842473613783,-0.13986051929948343,0.05514636223071995,0.4079038383717453,0.4134149377403166,0.1622589216180011,-0.057525637327006884
2017-07-05,0.017184511702431737,0.26336068592209605,-0.5388687344839158,0.2909154431784288,0.11843923470110396,0.012878167045808575,0.28170464237642645,0.22303559082884566,0.4393695178137761,0.2119809409149985
2017-07-06,0.021362533538783146,0.27206551115024125,-0.5389383825946772,0.2741823991732899,0.1279794762725606,0.003908505326778222,0.2793592540007168,0.2292815623279275,0.4425282022904997,0.20827093851388007
2017-07-07,0.015436585101264277,0.2691554200598302,-0.5255751930246804,0.2779485373488091,0.12473999019585483,0.008936590799528521,0.26843004134078263,0.2185681586986854,0.4495886892454858,0.2127711802344396
2017-07-10,0.014988479135433885,0.25882833947683304,-0.5221130469256576,0.2867760940714543,0.1101563643854983,0.010515936090281397,0.26624154125971033,0.22115967480168303,0.45096697101552063,0.22247964668924267
2017-07-11,0.02693242410003044,0.2537628758144419,-0.5228800839036405,0.2924765319185312,0.10091441932433881,0.021569598395150547,0.2699912418825898,0.2173986660194145,0.4462955642541673,0.21353876219497628
2017-07-12,0.015553922012926213,0.2732224503964653,-0.5141866242075787,0.3008299897492105,0.24410098932428795,-0.0008831527911249415,0.28894350453036577,0.21867446973251525,0.4391347708109308,0.2046096804420019
2017-07-13,0.007613212059680519,0.26773455983044914,-0.5021383243521302,0.30623103804592855,0.24395361390901896,-0.0002767951417128045,0.2836149576988132,0.22072081377876335,0.439995024423144,0.20255189974804563
2017-07-14,0.003876091672031068,0.27240184050022054,-0.502856077723778,0.3002274806466213,0.10086049262818078,-0.0026255160043953674,0.2796345450352471,0.2241528795788062,0.4424474577216879,0.20188080594537816
2017-07-17,0.00758200675566395,0.26325340442784917,-0.5064876704154329,0.29947273835549293,0.10152220651492735,-0.005907743277452637,0.2798144879555513,0.2214368105681549,0.44555827066224285,0.21375548845300293
2017-07-18,-0.0021472091080182443,0.26858684545876277,-0.4976529816491086,0.30549525612931916,0.1161436085561296,-0.019570239122675193,0.27966731731116756,0.21733613690199943,0.44081050606607797,0.21133075945634547
2017-07-19,0.004902925812790726,0.28147061591519285,-0.5017216335091748,0.3020191038096289,0.1170001596236705,-0.012419037753354067,0.27292169710417347,0.21464439932535212,0.44007959413963926,0.20110217553208096
2017-07-20,-0.009169927573633385,0.2845094660386974,-0.49425548726515595,0.2928751724844874,0.11165080174988459,-0.01925235484911475,0.2886417732859067,0.21582948190633416,0.4422511058087102,0.20691996841388394
2017-07-21,-0.010222788007738515,0.2782469266910279,-0.49399842714923914,0.3011149559873525,0.2673870385239341,-0.01417328621085201,0.285917923905577,0.20661739912628974,0.44065887474892995,0.20845138238471841
2017-07-24,-0.012621402734860843,0.2854188395399059,-0.49338024404863895,0.29559086613954566,0.118626796947542,-0.010792788008715526,0.27807415393150925,0.21405423143881785,0.4421196824410687,0.20290986435382588
2017-07-25,-0.013519137075577947,0.28307268087911,-0.5038099637392375,0.3022310800951553,0.12286794625024408,-0.008425465819039635,0.2853372472809429,0.2124754773852242,0.43643597280356383,0.20333416193961473
2017-07-26,-0.024680928552342718,0.29067289757198334,-0.5070489123440143,0.3027986125379017,0.2779253110973069,-0.01907167211496008,0.2970646145363567,0.21527233808365887,0.42864086535237256,0.20842687383173714
2017-07-27,-0.025577349065955324,0.2784581462115979,-0.500506931719764,0.2876171230241372,0.2679320821420218,-0.014330925094185543,0.3131526776833352,0.20991849203108703,0.4377120391967062,0.2156246455910195
2017-07-28,-0.02731429060904761,0.2974817715590309,-0.018493201476111276,0.2772121309012314,0.280977554820235,-0.023063844349282603,0.3114970766690198,0.20266532229139173,0.4349252438055141,0.2141122363880186
