,AKBNK.IS,BIMAS.IS,EKGYO.IS,EREGL.IS,FROTO.IS,GARAN.IS,MGROS.IS,SISE.IS,THYAO.IS,TOASO.IS
2020-01-31,4.6150928145553986e-11,1.8851331169613e-11,1.2500990238940773e-11,0.22216041496998581,0.08516208595498313,0.23921469176408833,0.2034628078718411,3.533108032624209e-11,3.801307129243724e-11,0.2499999992882542
2020-02-28,1.1834747048485916e-09,0.17631865048961481,8.96892545082578e-10,0.020411876384676324,0.24999999935434922,0.053269471770145245,0.24999999936873935,4.038391780575499e-10,1.146367726589682e-09,0.24999999900190087
2020-03-31,2.826506582966424e-10,0.24999999997403377,4.3161655450585664e-11,2.1478970572978013e-07,0.24999999972960996,0.044881615156032804,0.24999999996320152,4.311636020133291e-11,3.074897370319831e-11,0.2051181699877386
2020-04-30,3.746793369555471e-10,0.2499999998898321,1.7804949481989444e-10,1.6499169487486177e-08,0.24999998233607001,7.76111307366811e-10,0.24999999982328316,1.9049878237220982e-10,1.843275565187459e-10,0.24999999974797865
2020-05-29,1.5077252336764425e-10,0.2499999999837844,0.24999999856030006,0.035953533619814015,0.0025644539424740597,2.7519516555131723e-10,0.24999999993829758,2.0284797396342684e-10,1.1373664303479118e-10,0.21148201321277751
2020-06-30,1.6763762871803506e-11,0.24999999997612676,0.24999999998373185,4.686960268627671e-11,8.458055435263853e-10,1.554334656948674e-11,0.24999999998029596,4.9437217116108986e-11,1.5848947312247684e-11,0.249999999069577
2020-07-30,9.501964173431233e-12,0.2499999998245616,0.24999999997183173,1.2823561817363589e-11,0.15000146533961153,8.356343687650261e-12,0.24999999998501107,4.4129382666843314e-11,2.5264473119629284e-12,0.09999853480164621
2020-08-31,2.2333898002023571e-10,0.195283816065469,0.10535611450410019,0.009832685104535634,0.24999999960869196,3.051631538981591e-10,0.24999999972544124,2.724172475674701e-08,2.141729876642184e-10,0.18952735700736206
2020-09-30,3.7691857101117576e-11,0.21404405844592014,5.2687491867534587e-11,7.117861957811064e-10,0.24999999989776378,6.040944799180718e-11,0.2499999999128317,0.24056974445753646,5.522162504582214e-11,0.045386196368151485
2020-10-30,2.1707167160114006e-10,0.24840148194491826,9.427630924301072e-10,0.23624728466470446,0.2499999991406315,2.630606907974531e-10,0.24999999929548214,0.015351232447778118,2.4714793102635655e-10,8.364420966895956e-10
2020-11-30,1.9594527988339128e-10,0.2499999981969636,0.014105975509121214,0.21452925323796565,0.24973372147959888,1.203358074773857e-10,0.2499999997148702,0.021631051093687285,1.4144054811255432e-10,3.100716096018876e-10
2020-12-31,1.4561517276672502e-10,0.24999999834180367,2.477618968778179e-09,0.24999999938562686,0.21362384911881602,1.301493757265249e-10,0.2499999954741046,0.036376154585727884,1.4060520516258644e-10,1.999321742749294e-10
2021-01-29,1.1969872205498196e-10,0.17003780807811228,4.5351293548498625e-08,0.24999998830927198,0.21449622098815882,3.2345120129122813e-10,0.2499999939621972,0.11546594222999228,3.2339508799832873e-10,3.1442885217540965e-10
2021-02-26,1.229590475813272e-10,0.19703334052918298,3.325002903208704e-08,0.24999999948897234,0.24999999976363727,2.2230390997861944e-10,0.17322727406601163,0.12973935203275813,9.964302311955732e-11,4.2450266597382047e-10
2021-03-31,1.4670509105724415e-10,7.576773520909506e-09,1.997366268401305e-08,0.2499999997378704,0.2499999998732963,1.4451563450799763e-10,3.920650617098598e-09,0.2499999639333905,4.908890706309146e-09,0.24999999978424442
2021-04-30,3.5996548713040273e-10,5.288442977191247e-08,2.4551569405752597e-08,0.24999999980224222,0.24999999986062255,3.6803383807209306e-10,2.8885331254927365e-09,0.24999999953776117,2.1346862589161127e-09,0.24999991761215634
2021-05-31,6.397697785700899e-11,2.8852170998019365e-10,2.931133480562211e-09,0.24999999997724912,0.2499999999865683,9.631496694704224e-11,1.4620709569082357e-10,0.24999999995437353,1.6797754551749597e-10,0.24999999638767728
2021-06-30,5.625845265874445e-11,1.5295630117534167e-10,5.0919987181614156e-11,0.24999999998347908,0.24999999998731917,1.6140428000258729e-10,3.9553558096684367e-11,0.2499999999668164,2.781244255036669e-09,0.2499999968200486
2021-07-30,1.7929786857682972e-10,2.826405860353195e-10,7.190230331343662e-11,0.24999999996234415,0.24999999998479677,0.08390285920203001,7.818090069570718e-11,0.24999999995960784,2.8072589421354168e-08,0.16609711220661014
2021-08-31,4.608379722793897e-11,3.191786247486079e-11,2.0882092642266114e-11,0.24999999995358987,0.24002132163476173,0.04439156233822643,2.477476978244685e-11,0.21558711595819435,3.633073183149793e-11,0.2499999999552384
2021-09-30,4.586323896518812e-10,6.008547912888934e-10,5.9174672210973e-10,0.249999999563566,0.24999999993667998,0.20192095569478916,3.289663434493113e-10,2.0963266754544085e-09,0.048079041028838865,0.24999999969959918
2021-10-28,9.461895786779973e-11,4.933377168798828e-11,6.690051737836365e-11,0.24999999983208174,0.2370828540579571,0.0270567090076973,6.500962169782996e-11,1.6965168255533226e-10,0.23586043677993654,0.24999999987681287
2021-11-30,1.1278470829520811e-11,9.86207384184891e-12,1.1526078514458373e-11,0.24999999995434807,0.24999999998757846,3.4952264375860454e-11,8.96613433678502e-12,0.24999999958534053,4.084815991122919e-10,0.24999999998766642
2021-12-31,2.4481500598907017e-10,4.82737575855568e-11,4.3118267852438124e-11,0.24999999997465794,0.19739909721050383,5.592954031055712e-10,4.754250777870123e-11,0.24999999997126499,0.05260090193222556,0.2499999999683027
2022-01-31,1.0795871657865986e-09,2.463202730905204e-10,2.4213789487782075e-10,0.2282616592735534,0.17202695083493336,1.8597036465356944e-09,3.073652965185718e-10,0.09971138688040886,0.24999999962872632,0.2499999996472639
2022-02-28,1.6620926808797876e-09,2.1051621460397547e-10,2.727427120516022e-10,0.24999999971531847,0.1762428942811109,0.035084288608601036,2.7755679480349116e-10,0.03867281530060902,0.24999999981079968,0.24999999986065252
